id_prestamo,fecha_otorgamiento,anio_otorgamiento,mes_otorgamiento,id_cliente,sexo_cliente,edad_cliente,tipo_disposicion,id_cuenta,frecuencia_emision_estado,id_distrito,nombre_distrito,region,poblacion_distrito,salario_distrito,desempleo_distrito,crimen_distrito,estado_prestamo,condicion_prestamo,descripcion_estado,monto_prestamo,plazo_meses,pago_mensual,saldo_pendiente_estimado
7168,1998-07-05,1998,7,13090,F,18,OWNER,10645,POPLATEK MESICNE,2,Benesov,central Bohemia,88884,8507.0,2.0,2159.0,C,Vigente,"En curso, al dia",208332.0,36,5787.0,208332.0
7171,1998-02-24,1998,2,13095,M,48,OWNER,10650,POPLATEK MESICNE,76,Sumperk,north Moravia,127369,8369.0,5.0,3736.0,C,Vigente,"En curso, al dia",196224.0,48,4088.0,196224.0
7172,1998-05-07,1998,5,13098,F,20,OWNER,10652,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",45720.0,12,3810.0,45720.0
7176,1995-10-28,1995,10,13113,M,22,OWNER,10663,POPLATEK MESICNE,11,Praha - zapad,central Bohemia,75637,9622.0,0.0,3475.0,A,Cerrado,Pagado sin problemas,260028.0,36,7223.0,0.0
7181,1997-10-02,1997,10,13134,F,36,OWNER,10679,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",197808.0,24,8242.0,197808.0
7187,1997-12-24,1997,12,13172,M,60,OWNER,10711,POPLATEK MESICNE,36,Liberec,north Bohemia,159617,9198.0,3.0,5796.0,C,Vigente,"En curso, al dia",24180.0,60,403.0,24180.0
7189,1996-03-21,1996,3,13190,M,42,OWNER,10728,POPLATEK MESICNE,71,Novy Jicin,north Moravia,161227,8678.0,6.0,4980.0,C,Vigente,"En curso, al dia",154656.0,48,3222.0,154656.0
7192,1994-12-21,1994,12,13201,M,61,OWNER,10738,POPLATEK TYDNE,45,Jicin,east Bohemia,77917,8390.0,2.0,2080.0,A,Cerrado,Pagado sin problemas,115992.0,36,3222.0,0.0
7194,1996-09-17,1996,9,13231,M,39,OWNER,10762,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",68832.0,36,1912.0,68832.0
7195,1998-04-23,1998,4,13246,F,56,OWNER,10774,POPLATEK MESICNE,46,Nachod,east Bohemia,112709,8369.0,2.0,2854.0,C,Vigente,"En curso, al dia",339168.0,48,7066.0,339168.0
7198,1994-08-23,1994,8,13260,F,21,OWNER,10788,POPLATEK TYDNE,67,Bruntal,north Moravia,106054,8110.0,6.0,3244.0,A,Cerrado,Pagado sin problemas,45768.0,12,3814.0,0.0
7199,1997-12-09,1997,12,13261,M,54,OWNER,10789,POPLATEK MESICNE,75,Prerov,north Moravia,138032,8819.0,5.0,4063.0,A,Cerrado,Pagado sin problemas,45768.0,12,3814.0,0.0
7200,1998-07-11,1998,7,13276,M,21,OWNER,10799,POPLATEK MESICNE,76,Sumperk,north Moravia,127369,8369.0,5.0,3736.0,C,Vigente,"En curso, al dia",31140.0,60,519.0,31140.0
7201,1997-03-07,1997,3,13285,M,63,OWNER,10807,POPLATEK MESICNE,34,Chomutov,north Bohemia,125236,9675.0,6.0,5323.0,A,Cerrado,Pagado sin problemas,67464.0,12,5622.0,0.0
7202,1998-05-29,1998,5,13290,M,57,OWNER,10812,POPLATEK MESICNE,16,Jindrichuv Hradec,south Bohemia,93931,8427.0,1.0,1874.0,C,Vigente,"En curso, al dia",140688.0,48,2931.0,140688.0
7209,1997-11-30,1997,11,13346,M,42,OWNER,10857,POPLATEK MESICNE,50,Svitavy,east Bohemia,102609,8187.0,5.0,2123.0,D,Vigente,"En curso, en mora",385560.0,60,6426.0,385560.0
7213,1996-02-13,1996,2,13380,M,56,OWNER,10884,POPLATEK MESICNE,65,Znojmo,south Moravia,114200,8403.0,6.0,2157.0,C,Vigente,"En curso, al dia",113544.0,36,3154.0,113544.0
7219,1997-08-23,1997,8,13405,M,40,OWNER,10905,POPLATEK MESICNE,32,Ceska Lipa,north Bohemia,105058,9272.0,3.0,4340.0,C,Vigente,"En curso, al dia",57120.0,48,1190.0,57120.0
7220,1994-07-28,1994,7,13412,M,44,OWNER,10911,POPLATEK TYDNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,131292.0,36,3647.0,0.0
7221,1998-06-11,1998,6,13417,F,47,OWNER,10915,POPLATEK TYDNE,25,Klatovy,west Bohemia,88757,8554.0,2.0,1822.0,C,Vigente,"En curso, al dia",152460.0,60,2541.0,152460.0
7226,1994-02-23,1994,2,13447,F,28,OWNER,10940,POPLATEK MESICNE,50,Svitavy,east Bohemia,102609,8187.0,5.0,2123.0,A,Cerrado,Pagado sin problemas,197748.0,36,5493.0,0.0
7227,1995-10-02,1995,10,13451,F,43,OWNER,10942,POPLATEK TYDNE,44,Chrudim,east Bohemia,105606,8254.0,3.0,2166.0,C,Vigente,"En curso, al dia",314520.0,60,5242.0,314520.0
7230,1997-04-02,1997,4,13468,M,38,OWNER,10954,POPLATEK MESICNE,25,Klatovy,west Bohemia,88757,8554.0,2.0,1822.0,C,Vigente,"En curso, al dia",18720.0,60,312.0,18720.0
7233,1996-12-25,1996,12,13480,M,45,OWNER,10963,POPLATEK MESICNE,16,Jindrichuv Hradec,south Bohemia,93931,8427.0,1.0,1874.0,C,Vigente,"En curso, al dia",115812.0,36,3217.0,115812.0
7235,1993-10-13,1993,10,13490,F,29,OWNER,10973,POPLATEK TYDNE,18,Pisek,south Bohemia,70699,8968.0,3.0,1740.0,A,Cerrado,Pagado sin problemas,154416.0,48,3217.0,0.0
7240,1993-09-06,1993,9,13539,M,20,OWNER,11013,POPLATEK TYDNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,274740.0,60,4579.0,0.0
7241,1995-03-04,1995,3,13548,M,22,OWNER,11021,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,B,Cerrado,"Pagado, contrato terminado con deuda",168984.0,24,7041.0,168984.0
7242,1997-10-23,1997,10,13556,M,40,OWNER,11027,POPLATEK TYDNE,32,Ceska Lipa,north Bohemia,105058,9272.0,3.0,4340.0,C,Vigente,"En curso, al dia",48096.0,24,2004.0,48096.0
7243,1995-12-04,1995,12,13576,M,24,OWNER,11042,POPLATEK MESICNE,72,Olomouc,north Moravia,226122,8994.0,4.0,9672.0,A,Cerrado,Pagado sin problemas,217152.0,36,6032.0,0.0
7246,1996-08-20,1996,8,13590,M,21,OWNER,11054,POPLATEK TYDNE,59,Kromeriz,south Moravia,108871,8444.0,3.0,2595.0,C,Vigente,"En curso, al dia",148920.0,60,2482.0,148920.0
7249,1994-06-12,1994,6,13603,M,57,OWNER,11065,POPLATEK MESICNE,11,Praha - zapad,central Bohemia,75637,9622.0,0.0,3475.0,A,Cerrado,Pagado sin problemas,69360.0,48,1445.0,0.0
7250,1997-03-04,1997,3,13608,F,35,OWNER,11069,POPLATEK MESICNE,37,Litomerice,north Bohemia,114006,9065.0,4.0,4147.0,C,Vigente,"En curso, al dia",119136.0,48,2482.0,119136.0
7253,1997-04-26,1997,4,13620,M,28,OWNER,11079,POPLATEK MESICNE,16,Jindrichuv Hradec,south Bohemia,93931,8427.0,1.0,1874.0,A,Cerrado,Pagado sin problemas,98304.0,12,8192.0,0.0
7255,1997-06-09,1997,6,13640,F,43,OWNER,11096,POPLATEK MESICNE,28,Plzen - sever,west Bohemia,72541,8594.0,2.0,1580.0,C,Vigente,"En curso, al dia",213300.0,60,3555.0,213300.0
7259,1994-01-31,1994,1,13657,F,35,OWNER,11111,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,108144.0,36,3004.0,0.0
7262,1994-03-01,1994,3,13687,M,39,OWNER,11135,POPLATEK MESICNE,75,Prerov,north Moravia,138032,8819.0,5.0,4063.0,A,Cerrado,Pagado sin problemas,182628.0,36,5073.0,0.0
7263,1996-01-19,1996,1,13690,M,35,OWNER,11138,POPLATEK TYDNE,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,A,Cerrado,Pagado sin problemas,89880.0,24,3745.0,0.0
7264,1997-10-07,1997,10,13694,F,22,OWNER,11141,POPLATEK TYDNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,44940.0,12,3745.0,0.0
7271,1996-10-02,1996,10,13750,F,18,OWNER,11186,POPLATEK MESICNE,12,Pribram,central Bohemia,107870,8754.0,4.0,3804.0,C,Vigente,"En curso, al dia",392460.0,60,6541.0,392460.0
7277,1997-10-24,1997,10,13803,M,51,OWNER,11231,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,89280.0,12,7440.0,0.0
7279,1997-12-11,1997,12,13820,F,50,OWNER,11244,POPLATEK MESICNE,33,Decin,north Bohemia,133777,8705.0,6.0,4650.0,C,Vigente,"En curso, al dia",155760.0,24,6490.0,155760.0
7284,1993-09-15,1993,9,13845,M,25,OWNER,11265,POPLATEK MESICNE,15,Cesky Krumlov,south Bohemia,58796,9045.0,3.0,1845.0,A,Cerrado,Pagado sin problemas,52788.0,12,4399.0,0.0
7286,1997-01-31,1997,1,13852,M,26,OWNER,11271,POPLATEK MESICNE,5,Kolin,central Bohemia,95616,9307.0,4.0,2616.0,C,Vigente,"En curso, al dia",67320.0,36,1870.0,67320.0
7292,1998-11-22,1998,11,13912,M,23,OWNER,11317,POPLATEK MESICNE,50,Svitavy,east Bohemia,102609,8187.0,5.0,2123.0,C,Vigente,"En curso, al dia",317460.0,60,5291.0,317460.0
7294,1998-09-27,1998,9,13923,F,19,OWNER,11327,POPLATEK MESICNE,7,Melnik,central Bohemia,94725,9920.0,2.0,4289.0,C,Vigente,"En curso, al dia",39168.0,24,1632.0,39168.0
7295,1998-07-18,1998,7,13924,F,46,OWNER,11328,POPLATEK MESICNE,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,C,Vigente,"En curso, al dia",280440.0,60,4674.0,280440.0
7304,1995-10-29,1995,10,13955,F,53,OWNER,11349,POPLATEK TYDNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",419880.0,60,6998.0,419880.0
7305,1996-08-06,1996,8,13968,M,30,OWNER,11359,POPLATEK MESICNE,61,Trebic,south Moravia,117897,8814.0,5.0,2112.0,A,Cerrado,Pagado sin problemas,54024.0,12,4502.0,0.0
7308,1996-12-27,1996,12,13971,F,36,OWNER,11362,POPLATEK MESICNE,67,Bruntal,north Moravia,106054,8110.0,6.0,3244.0,A,Cerrado,Pagado sin problemas,129408.0,24,5392.0,0.0
