id_cliente,sexo,fecha_nacimiento,edad_corte,tipo_disposicion,etiqueta_buen_pagador,id_distrito,nombre_distrito,region,poblacion,salario_promedio,tasa_desempleo,tasa_criminalidad,tiene_prestamo,id_prestamo,monto_prestamo,plazo_prestamo,cuota_mensual_prestamo,estado_prestamo,condicion_prestamo,total_ordenes_activas,monto_total_ordenes_mensual,monto_promedio_orden,total_transacciones,total_depositos,total_retiros,saldo_promedio,saldo_minimo,saldo_maximo
639,M,1978-08-02,20,OWNER,,31,Tachov,west Bohemia,51313,8930.0,4.0,1328.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2144.0,2144.0,185,132992.0,99339.0,22526.632432,1000.0,36029.0
640,M,1979-04-15,19,OWNER,,26,Plzen - mesto,west Bohemia,170449,10787.0,3.0,6041.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,199,1703324.0,1628974.0,66248.944723,900.0,152480.0
641,F,1962-07-04,36,OWNER,,40,Teplice,north Bohemia,128118,9317.0,6.0,6949.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,4746.0,2373.0,256,388637.0,359299.0,18931.96875,400.0,39208.0
642,M,1963-10-25,35,DISPONENT,,40,Teplice,north Bohemia,128118,9317.0,6.0,6949.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
643,F,1949-06-13,49,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,3801.0,1267.0,130,305979.0,258104.0,39387.615384,800.0,65425.0
644,F,1961-04-23,37,OWNER,,35,Jablonec n. Nisou,north Bohemia,88768,8867.0,1.0,3384.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,7848.0,2616.0,414,1249742.0,1209371.0,38178.374396,800.0,72677.0
645,M,1925-12-21,73,OWNER,,14,Ceske Budejovice,south Bohemia,177686,10045.0,1.0,6604.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2569.0,1284.5,137,133177.0,106816.0,21572.635036,900.0,32588.0
646,F,1922-09-29,76,OWNER,,34,Chomutov,north Bohemia,125236,9675.0,6.0,5323.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1848.0,1848.0,108,150006.0,82867.0,39441.527777,500.0,67148.0
647,M,1929-04-06,69,DISPONENT,,34,Chomutov,north Bohemia,125236,9675.0,6.0,5323.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
648,F,1935-09-28,63,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2692.0,2692.0,250,226734.0,202710.0,16910.128,800.0,26157.0
649,F,1978-05-02,20,OWNER,,13,Rakovnik,central Bohemia,53921,8598.0,3.0,1597.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,353,2053698.0,2045796.0,52795.393767,-1412.0,165299.0
651,F,1976-01-27,22,OWNER,,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,367,588138.0,564850.0,30033.782016,300.0,86149.0
652,M,1938-12-08,60,OWNER,,61,Trebic,south Moravia,117897,8814.0,5.0,2112.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,8728.0,2909.333333,481,1407453.0,1387289.0,31253.829521,200.0,67897.0
653,F,1930-11-21,68,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2750.0,2750.0,282,261258.0,242945.0,18303.031914,900.0,26086.0
654,F,1942-05-17,56,OWNER,,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,2388.0,796.0,412,245833.0,229459.0,17506.759708,600.0,27687.0
655,M,1942-12-10,56,OWNER,True,32,Ceska Lipa,north Bohemia,105058,9272.0,3.0,4340.0,1,5088.0,91152.0,24.0,3798.0,A,Cerrado,1,3798.0,3798.0,254,1151507.0,1040279.0,53438.342519,400.0,111236.0
656,M,1956-06-06,42,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3306.0,3306.0,331,787623.0,702182.0,41791.302114,900.0,89029.0
657,F,1926-07-10,72,OWNER,,8,Mlada Boleslav,central Bohemia,112065,11277.0,1.0,5179.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2940.0,2940.0,102,112844.0,98930.0,17768.078431,1100.0,27084.0
658,M,1926-12-21,72,DISPONENT,,8,Mlada Boleslav,central Bohemia,112065,11277.0,1.0,5179.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
659,M,1965-12-07,33,OWNER,,24,Karlovy Vary,west Bohemia,122603,8991.0,1.0,5198.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2273.0,2273.0,71,59648.0,42209.0,14844.225352,900.0,20551.0
660,M,1923-03-22,75,OWNER,,16,Jindrichuv Hradec,south Bohemia,93931,8427.0,1.0,1874.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,1813.0,906.5,353,359876.0,343208.0,23899.895184,200.0,37337.0
661,F,1919-01-15,79,DISPONENT,,16,Jindrichuv Hradec,south Bohemia,93931,8427.0,1.0,1874.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
662,M,1945-08-07,53,OWNER,,5,Kolin,central Bohemia,95616,9307.0,4.0,2616.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,4091.0,2045.5,154,391222.0,357704.0,36123.948051,500.0,58365.0
663,M,1923-01-20,75,OWNER,,24,Karlovy Vary,west Bohemia,122603,8991.0,1.0,5198.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,1596.0,798.0,69,83415.0,65136.0,19771.840579,200.0,33732.0
664,F,1980-03-19,18,OWNER,,77,Vsetin,north Moravia,148545,8909.0,4.0,3460.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,279,383935.0,342445.0,25202.691756,800.0,68160.0
665,F,1932-04-05,66,OWNER,,62,Uherske Hradiste,south Moravia,145688,8544.0,1.0,2719.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2097.0,2097.0,337,335248.0,318965.0,21029.139465,900.0,33808.0
666,M,1982-05-23,16,OWNER,,26,Plzen - mesto,west Bohemia,170449,10787.0,3.0,6041.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,270,274275.0,232665.0,29640.637037,300.0,70450.0
667,F,1981-07-20,17,OWNER,,26,Plzen - mesto,west Bohemia,170449,10787.0,3.0,6041.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,209,235349.0,210695.0,34221.401913,800.0,82574.0
668,F,1942-12-25,56,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,7768.0,2589.333333,503,1664904.0,1641417.0,33308.996023,300.0,71341.0
669,F,1956-12-19,42,OWNER,,12,Pribram,central Bohemia,107870,8754.0,4.0,3804.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,85,367700.0,311735.0,32532.305882,500.0,62028.0
670,M,1959-01-21,39,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2050.0,2050.0,167,116835.0,97350.0,17630.479041,600.0,25086.0
671,F,1971-02-27,27,OWNER,,10,Praha - vychod,central Bohemia,92084,10124.0,1.0,3810.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,5557.0,2778.5,195,323510.0,276456.0,27584.476923,900.0,52831.0
672,F,1929-11-09,69,OWNER,,46,Nachod,east Bohemia,112709,8369.0,2.0,2854.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2175.0,2175.0,362,403293.0,376530.0,21083.770718,300.0,32758.0
673,M,1939-10-29,59,OWNER,,36,Liberec,north Bohemia,159617,9198.0,3.0,5796.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,5683.0,5683.0,231,454593.0,425013.0,29609.714285,800.0,50513.0
674,F,1927-01-11,71,OWNER,,11,Praha - zapad,central Bohemia,75637,9622.0,0.0,3475.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,1651.0,825.5,137,148488.0,123557.0,24914.248175,400.0,35325.0
675,M,1975-11-12,23,OWNER,,50,Svitavy,east Bohemia,102609,8187.0,5.0,2123.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,441,672138.0,606955.0,35228.292517,300.0,82258.0
676,M,1953-02-07,45,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,6245.0,6245.0,356,687767.0,668845.0,27911.064606,500.0,48083.0
677,M,1963-05-24,35,OWNER,,5,Kolin,central Bohemia,95616,9307.0,4.0,2616.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,9008.0,4504.0,61,249369.0,216961.0,33693.442622,1100.0,58234.0
678,F,1933-05-28,65,OWNER,,39,Most,north Bohemia,119895,10446.0,7.0,4947.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3509.0,3509.0,162,199720.0,157317.0,31733.530864,700.0,47049.0
679,M,1940-03-19,58,OWNER,,8,Mlada Boleslav,central Bohemia,112065,11277.0,1.0,5179.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,88,728244.0,658733.0,57980.738636,700.0,121076.0
680,F,1940-05-09,58,DISPONENT,,8,Mlada Boleslav,central Bohemia,112065,11277.0,1.0,5179.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
681,M,1977-01-15,21,OWNER,,15,Cesky Krumlov,south Bohemia,58796,9045.0,3.0,1845.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,154,230294.0,177125.0,27968.863636,900.0,65380.0
682,M,1979-10-21,19,OWNER,,18,Pisek,south Bohemia,70699,8968.0,3.0,1740.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1408.0,1408.0,214,614291.0,548900.0,34869.09813,200.0,65405.0
683,F,1945-08-29,53,OWNER,,76,Sumperk,north Moravia,127369,8369.0,5.0,3736.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2074.0,2074.0,144,130534.0,109138.0,25954.548611,300.0,36866.0
684,F,1976-04-10,22,OWNER,,3,Beroun,central Bohemia,75232,8980.0,2.0,2824.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,6273.0,6273.0,123,267494.0,250433.0,27798.430894,800.0,42973.0
685,F,1930-12-13,68,OWNER,,72,Olomouc,north Moravia,226122,8994.0,4.0,9672.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3255.0,3255.0,126,143661.0,118095.0,18207.341269,200.0,28723.0
686,F,1971-10-03,27,OWNER,,32,Ceska Lipa,north Bohemia,105058,9272.0,3.0,4340.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,4,8094.0,2023.5,439,1248670.0,1170392.0,44188.89066,700.0,80871.0
687,M,1975-01-28,23,DISPONENT,,32,Ceska Lipa,north Bohemia,105058,9272.0,3.0,4340.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
688,M,1954-05-04,44,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2249.0,2249.0,89,446825.0,402117.0,38956.741573,700.0,107686.0
689,M,1964-08-02,34,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,370,2938731.0,2835525.0,58038.351351,900.0,142918.0
690,M,1942-11-07,56,OWNER,,38,Louny,north Bohemia,85852,8965.0,7.0,2653.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,6085.0,3042.5,341,575861.0,546985.0,22192.630498,200.0,43106.0
691,F,1944-01-13,54,DISPONENT,,38,Louny,north Bohemia,85852,8965.0,7.0,2653.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
692,F,1936-01-11,62,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3662.0,3662.0,358,455592.0,420061.0,28105.418994,900.0,44854.0
693,M,1935-03-17,63,DISPONENT,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
694,M,1936-02-28,62,OWNER,,29,Rokycany,west Bohemia,45714,8843.0,3.0,818.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,5120.0,5120.0,294,675158.0,594690.0,39538.139455,400.0,88795.0
695,M,1955-06-27,43,OWNER,,28,Plzen - sever,west Bohemia,72541,8594.0,2.0,1580.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,4,6159.0,1539.75,161,442674.0,406202.0,38343.546583,900.0,62202.0
696,F,1952-12-01,46,DISPONENT,,28,Plzen - sever,west Bohemia,72541,8594.0,2.0,1580.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
697,M,1974-05-01,24,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,3836.0,1918.0,62,95709.0,67422.0,22485.516129,900.0,33897.0
698,M,1954-02-27,44,OWNER,,75,Prerov,north Moravia,138032,8819.0,5.0,4063.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,5286.0,2643.0,185,304912.0,275057.0,26553.264864,500.0,38639.0
699,F,1922-04-22,76,OWNER,,26,Plzen - mesto,west Bohemia,170449,10787.0,3.0,6041.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1502.0,1502.0,106,130833.0,79147.0,33195.169811,500.0,55554.0
700,M,1929-11-20,69,OWNER,,12,Pribram,central Bohemia,107870,8754.0,4.0,3804.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2812.0,2812.0,243,228057.0,206818.0,16796.547325,1100.0,27555.0
702,F,1968-11-07,30,OWNER,,31,Tachov,west Bohemia,51313,8930.0,4.0,1328.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2302.0,2302.0,138,115738.0,100680.0,16070.550724,200.0,25068.0
703,M,1959-04-26,39,OWNER,,4,Kladno,central Bohemia,149893,9753.0,5.0,5244.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,20,35964.0,19800.0,21718.3,400.0,28704.0
704,M,1975-05-01,23,OWNER,,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,217,329377.0,306780.0,31055.308755,900.0,101460.0
705,M,1938-12-10,60,OWNER,,19,Prachatice,south Bohemia,51428,8402.0,3.0,999.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,28,52300.0,18400.0,18635.714285,400.0,33900.0
706,M,1948-08-05,50,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,5089.0,1696.333333,508,609709.0,588657.0,24841.0,1000.0,40269.0
707,M,1941-12-14,57,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,5746.0,5746.0,105,456093.0,405221.0,49459.114285,700.0,76603.0
708,F,1977-11-27,21,OWNER,,50,Svitavy,east Bohemia,102609,8187.0,5.0,2123.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,146,459749.0,400735.0,39951.472602,1100.0,61596.0
709,M,1934-12-29,64,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2788.0,2788.0,59,68469.0,45721.0,17651.728813,700.0,26347.0
710,M,1925-11-28,73,OWNER,,23,Cheb,west Bohemia,87419,8624.0,2.0,2879.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,1608.0,804.0,132,140000.0,120657.0,18150.234848,300.0,28902.0
711,F,1963-08-16,35,OWNER,,48,Rychnov nad Kneznou,east Bohemia,78955,9060.0,2.0,1655.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,139,454217.0,385060.0,47019.453237,800.0,76642.0
712,M,1962-12-04,36,OWNER,,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2054.0,2054.0,233,155078.0,131370.0,19196.772532,500.0,28280.0
713,F,1980-03-29,18,OWNER,,20,Strakonice,south Bohemia,70646,8547.0,3.0,1563.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4702.0,4702.0,159,1013965.0,926391.0,54248.226415,200.0,127630.0
714,M,1970-10-08,28,OWNER,,31,Tachov,west Bohemia,51313,8930.0,4.0,1328.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,248,1072319.0,984415.0,71175.193548,700.0,123380.0
715,F,1952-01-15,46,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,6135.0,6135.0,348,1305998.0,1287685.0,34850.962643,300.0,69223.0
716,F,1954-12-04,44,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,7781.0,7781.0,117,316436.0,256053.0,39364.068376,1100.0,74408.0
717,M,1968-05-02,30,OWNER,,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,4085.0,2042.5,148,330536.0,304665.0,24132.722972,600.0,40470.0
718,F,1960-02-28,38,DISPONENT,,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
719,M,1974-08-09,24,OWNER,,46,Nachod,east Bohemia,112709,8369.0,2.0,2854.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,5952.0,5952.0,111,403270.0,355912.0,40800.225225,200.0,61922.0
720,M,1954-09-06,44,OWNER,,29,Rokycany,west Bohemia,45714,8843.0,3.0,818.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2230.0,2230.0,326,222156.0,205720.0,17694.325153,300.0,27251.0
721,M,1940-02-15,58,OWNER,,43,Hradec Kralove,east Bohemia,161854,9425.0,2.0,4085.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3191.0,3191.0,180,214753.0,196189.0,15403.238888,700.0,28913.0
722,F,1970-11-25,28,OWNER,,62,Uherske Hradiste,south Moravia,145688,8544.0,1.0,2719.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4361.0,4361.0,171,439573.0,375416.0,48956.222222,500.0,72799.0
723,F,1957-07-26,41,OWNER,,12,Pribram,central Bohemia,107870,8754.0,4.0,3804.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,292,578731.0,531240.0,38392.068493,800.0,59170.0
724,F,1953-02-02,45,OWNER,,65,Znojmo,south Moravia,114200,8403.0,6.0,2157.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,6876.0,6876.0,112,266276.0,240834.0,20186.598214,600.0,41927.0
725,M,1956-12-11,42,OWNER,,75,Prerov,north Moravia,138032,8819.0,5.0,4063.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,8211.0,4105.5,75,362022.0,290645.0,51253.786666,600.0,79309.0
726,M,1935-02-13,63,OWNER,,16,Jindrichuv Hradec,south Bohemia,93931,8427.0,1.0,1874.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2082.0,2082.0,212,147181.0,132437.0,16281.183962,600.0,23404.0
727,F,1930-07-20,68,OWNER,,32,Ceska Lipa,north Bohemia,105058,9272.0,3.0,4340.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2895.0,2895.0,208,212191.0,188430.0,17494.125,600.0,26733.0
728,M,1932-01-20,66,DISPONENT,,32,Ceska Lipa,north Bohemia,105058,9272.0,3.0,4340.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
729,F,1969-03-17,29,OWNER,,63,Vyskov,south Moravia,86513,8288.0,4.0,1562.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,1970.0,656.666666,361,167661.0,141540.0,20332.576177,700.0,28037.0
730,M,1973-08-14,25,DISPONENT,,63,Vyskov,south Moravia,86513,8288.0,4.0,1562.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
731,F,1979-01-22,19,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,253,1506360.0,1407868.0,67671.114624,800.0,116945.0
732,M,1978-07-05,20,DISPONENT,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
733,M,1978-07-28,20,OWNER,,46,Nachod,east Bohemia,112709,8369.0,2.0,2854.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2284.0,2284.0,69,59910.0,45968.0,12295.115942,1000.0,18135.0
734,F,1985-01-14,13,DISPONENT,,46,Nachod,east Bohemia,112709,8369.0,2.0,2854.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
735,M,1973-11-26,25,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1936.0,1936.0,134,91926.0,73772.0,14442.858208,300.0,20978.0
736,F,1977-04-26,21,DISPONENT,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
737,M,1952-11-04,46,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,124,395640.0,357903.0,29306.048387,600.0,58784.0
738,M,1920-03-26,78,OWNER,,25,Klatovy,west Bohemia,88757,8554.0,2.0,1822.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1664.0,1664.0,89,111727.0,72446.0,28516.393258,200.0,42106.0
739,M,1942-04-16,56,OWNER,,72,Olomouc,north Moravia,226122,8994.0,4.0,9672.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2096.0,1048.0,182,107016.0,81744.0,20140.686813,800.0,27949.0
740,M,1923-11-07,75,OWNER,,55,Brno - venkov,south Moravia,157042,8743.0,2.0,3659.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1869.0,1869.0,334,431541.0,402668.0,23468.844311,1100.0,37881.0
741,M,1941-07-09,57,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,15687.0,7843.5,160,804852.0,789682.0,38592.975,200.0,84237.0
742,F,1951-10-15,47,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,3782.0,1891.0,161,741575.0,707956.0,55944.322981,700.0,82650.0
743,M,1941-02-17,57,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,8267.0,4133.5,260,1102766.0,1064386.0,42212.176923,1100.0,151453.0
744,M,1940-07-18,58,OWNER,,26,Plzen - mesto,west Bohemia,170449,10787.0,3.0,6041.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,35,47700.0,35600.0,17991.428571,1000.0,25700.0
745,F,1966-02-14,32,OWNER,,52,Usti nad Orlici,east Bohemia,139012,8363.0,3.0,2564.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,3409.0,1704.5,191,841108.0,789753.0,43956.371727,400.0,80505.0
746,M,1962-04-16,36,DISPONENT,,52,Usti nad Orlici,east Bohemia,139012,8363.0,3.0,2564.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
747,F,1953-08-20,45,OWNER,,24,Karlovy Vary,west Bohemia,122603,8991.0,1.0,5198.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,4,9428.0,2357.0,131,479624.0,419859.0,28841.595419,700.0,66403.0
748,M,1936-10-15,62,OWNER,,25,Klatovy,west Bohemia,88757,8554.0,2.0,1822.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2072.0,1036.0,404,219966.0,203320.0,20226.220297,200.0,28797.0
749,F,1933-07-29,65,DISPONENT,,25,Klatovy,west Bohemia,88757,8554.0,2.0,1822.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
750,F,1956-09-29,42,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,392,2840573.0,2803145.0,61773.318877,900.0,146488.0
751,M,1959-03-09,39,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,14064.0,7032.0,213,1630841.0,1551339.0,48645.112676,917.0,145041.0
752,M,1944-12-20,54,OWNER,,72,Olomouc,north Moravia,226122,8994.0,4.0,9672.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3639.0,3639.0,366,538875.0,504283.0,32379.371584,200.0,49003.0
753,F,1940-09-24,58,DISPONENT,,72,Olomouc,north Moravia,226122,8994.0,4.0,9672.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
754,F,1947-06-04,51,OWNER,,63,Vyskov,south Moravia,86513,8288.0,4.0,1562.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,8782.0,4391.0,426,1744600.0,1644538.0,54594.192488,600.0,102114.0
755,M,1947-11-21,51,OWNER,,72,Olomouc,north Moravia,226122,8994.0,4.0,9672.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3028.0,3028.0,324,361735.0,333033.0,32757.182098,700.0,49638.0
756,M,1920-05-13,78,OWNER,,31,Tachov,west Bohemia,51313,8930.0,4.0,1328.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2707.0,1353.5,304,254132.0,226986.0,16270.065789,500.0,27803.0
